"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
50027,"foods",33,"chips",121.747,1.5,0,"LEA",2
50027,"foods",34,"apple",126.747,5,1,"LEA",2
50027,"foods",35,"banana",127.347,0.599999999999994,0,"LEA",2
50027,"foods",36,"strawberries",128.147,0.799999999999997,0,"LEA",2
50027,"foods",37,"grapes",129.247,1.10000000000002,0,"LEA",2
50027,"foods",38,"pineapple",134.347,5.09999999999999,0,"LEA",2
50027,"foods",39,"blackberries",135.647,1.29999999999998,0,"LEA",2
50027,"foods",40,"watermelon",136.647,1,0,"LEA",2
50027,"foods",41,"carrots",140.547,3.90000000000001,1,"LEA",2
50027,"foods",42,"celery",141.147,0.599999999999994,0,"LEA",2
50027,"foods",43,"broccoli",142.247,1.10000000000002,0,"LEA",2
50027,"foods",44,"brussels_sprouts",143.147,0.899999999999977,0,"LEA",2
50027,"foods",45,"papaya",149.047,5.90000000000001,0,"LEA",2
50027,"foods",46,"kiwi",150.747,1.70000000000002,0,"LEA",2
50027,"foods",47,"cheese",154.747,4,1,"LEA",2
50027,"foods",48,"soup",164.247,9.5,1,"LEA",2
50027,"foods",49,"ham",170.347,6.09999999999999,1,"LEA",2
50027,"foods",50,"turkey",170.847,0.5,0,"LEA",2
50027,"foods",51,"beef",172.447,1.59999999999999,0,"LEA",2
50034,"foods",1,"hamburger",3.693,3.693,2,"LEA",2
50034,"foods",2,"hot_dog",4.893,1.2,0,"LEA",2
50034,"foods",3,"ice_cream",6.193,1.3,0,"LEA",2
50034,"foods",4,"juice",9.293,3.1,1,"LEA",2
50034,"foods",5,"carrots",12.493,3.2,1,"LEA",2
50034,"foods",6,"broccoli",13.593,1.1,0,"LEA",2
50034,"foods",7,"garlic",15.093,1.5,0,"LEA",2
50034,"foods",8,"onions",16.193,1.1,0,"LEA",2
50034,"foods",9,"spinach",18.593,2.4,0,"LEA",2
50034,"foods",10,"eggs",19.893,1.3,1,"LEA",2
50034,"foods",11,"apple",21.293,1.4,1,"LEA",2
50034,"foods",12,"banana",22.293,1,0,"LEA",2
50034,"foods",13,"raspberries",23.693,1.4,0,"LEA",2
50034,"foods",14,"orange",24.993,1.3,0,"LEA",2
50034,"foods",15,"plum",28.293,3.3,0,"LEA",2
50034,"foods",16,"strawberries",30.593,2.3,0,"LEA",2
50034,"foods",17,"lemon",32.293,1.7,0,"LEA",2
50034,"foods",18,"lime",33.393,1.1,0,"LEA",2
50034,"foods",19,"grapefruit",34.993,1.6,0,"LEA",2
50034,"foods",20,"french_fries",36.593,1.6,1,"LEA",2
50034,"foods",21,"ice_cream",38.093,1.5,1,"LEA",2
50034,"foods",22,"waffles",40.093,2,1,"LEA",2
50034,"foods",23,"pancakes",41.593,1.5,0,"LEA",2
50034,"foods",24,"chocolate",43.093,1.5,1,"LEA",2
50034,"foods",25,"candy",44.893,1.8,0,"LEA",2
50034,"foods",26,"twizzlers",47.093,2.2,0,"LEA",2
50034,"foods",27,"almonds",53.193,6.09999999999999,1,"LEA",2
50034,"foods",28,"peanuts",54.293,1.1,0,"LEA",2
50034,"foods",29,"pasta",62.593,8.3,1,"LEA",2
50034,"foods",30,"tomato",63.593,1,0,"LEA",2
50034,"foods",31,"steak",66.893,3.3,1,"LEA",2
50034,"foods",32,"chicken",69.193,2.3,0,"LEA",2
50034,"foods",33,"cheese",76.093,6.90000000000001,1,"LEA",2
50034,"foods",34,"tortilla",77.693,1.59999999999999,0,"LEA",2
50034,"foods",35,"salsa",79.593,1.90000000000001,0,"LEA",2
50034,"foods",36,"asparagus",81.693,2.09999999999999,1,"LEA",2
50034,"foods",37,"peppers",87.593,5.90000000000001,0,"LEA",2
50034,"foods",38,"bread",92.793,5.2,1,"LEA",2
50034,"foods",39,"bagel",93.993,1.19999999999999,0,"LEA",2
50034,"foods",40,"soup",95.493,1.5,0,"LEA",2
50034,"foods",41,"yogurt",98.293,2.80000000000001,1,"LEA",2
50034,"foods",42,"cream_cheese",99.393,1.09999999999999,0,"LEA",2
50034,"foods",43,"cookie",101.293,1.90000000000001,1,"LEA",2
50034,"foods",44,"brownie",102.493,1.19999999999999,0,"LEA",2
50034,"foods",45,"pork",106.893,4.40000000000001,1,"LEA",2
50034,"foods",46,"crab",114.393,7.5,0,"LEA",2
50034,"foods",47,"lobster",115.193,0.799999999999997,0,"LEA",2
50034,"foods",48,"zucchini",126.693,11.5,1,"LEA",2
50034,"foods",49,"eggplant",127.593,0.900000000000006,0,"LEA",2
50034,"foods",50,"lettuce",129.493,1.89999999999999,0,"LEA",2
50034,"foods",51,"mango",131.793,2.30000000000001,1,"LEA",2
50034,"foods",52,"avocado",132.693,0.900000000000006,0,"LEA",2
50034,"foods",53,"tuna",140.193,7.5,1,"LEA",2
50034,"foods",54,"rice",141.693,1.5,1,"LEA",2
50034,"foods",55,"taco",146.493,4.79999999999998,0,"LEA",2
50034,"foods",56,"kabob",152.793,6.30000000000001,1,"LEA",2
50034,"foods",57,"ham",172.393,19.6,1,"LEA",2
50034,"foods",58,"crackers",179.493,7.09999999999999,1,"LEA",2
50001,"animals",1,"horse",2.594,2.594,2,"LEA",2
50001,"animals",2,"pig",3.594,1,0,"LEA",2
50001,"animals",3,"bear",4.894,1.3,1,"LEA",2
50001,"animals",4,"cat",6.194,1.3,1,"LEA",2
50001,"animals",5,"dog",7.394,1.2,0,"LEA",2
50001,"animals",6,"fish",8.794,1.4,0,"LEA",2
50001,"animals",7,"bird",10.294,1.5,0,"LEA",2
50001,"animals",8,"chicken",13.094,2.8,1,"LEA",2
50001,"animals",9,"duck",14.894,1.8,0,"LEA",2
50001,"animals",10,"goose",16.294,1.4,0,"LEA",2
50001,"animals",11,"hamster",21.194,4.9,1,"LEA",2
50001,"animals",12,"rabbit",23.094,1.9,0,"LEA",2
50001,"animals",13,"squirrel",25.094,2,0,"LEA",2
50001,"animals",14,"zebra",27.594,2.5,1,"LEA",2
50001,"animals",15,"giraffe",29.194,1.6,0,"LEA",2
50001,"animals",16,"elephant",31.044,1.85,0,"LEA",2
50001,"animals",17,"flamingo",32.894,1.85,0,"LEA",2
50001,"animals",18,"peacock",34.794,1.9,0,"LEA",2
50001,"animals",19,"lion",50.994,16.2,0,"LEA",2
50001,"animals",20,"tiger",52.294,1.3,0,"LEA",2
50001,"animals",21,"buffalo",58.694,6.40000000000001,0,"LEA",2
50001,"animals",22,"goat",61.294,2.59999999999999,0,"LEA",2
50001,"animals",23,"iguana",88.194,26.9,1,"LEA",2
50001,"animals",24,"anteater",93.794,5.59999999999999,0,"LEA",2
50001,"animals",25,"lemur",102.794,9,0,"LEA",2
50001,"animals",26,"frog",125.094,22.3,0,"LEA",2
50001,"animals",27,"hippo",164.494,39.4,1,"LEA",2
50001,"animals",28,"seal",174.994,10.5,0,"LEA",2
50001,"animals",29,"penguin",177.994,3,0,"LEA",2
50003,"animals",1,"aardvark",3.214,3.214,2,"LEA",2
50003,"animals",2,"ant",5.314,2.1,0,"LEA",2
50003,"animals",3,"cat",7.114,1.8,0,"LEA",2
50003,"animals",4,"dog",8.314,1.2,0,"LEA",2
50003,"animals",5,"mouse",9.514,1.2,0,"LEA",2
50003,"animals",6,"horse",10.914,1.4,0,"LEA",2
50003,"animals",7,"lizard",12.414,1.5,0,"LEA",2
50003,"animals",8,"crocodile",14.214,1.8,0,"LEA",2
50003,"animals",9,"fox",17.114,2.9,0,"LEA",2
50003,"animals",10,"wolf",18.314,1.2,0,"LEA",2
50003,"animals",11,"coyote",19.714,1.4,0,"LEA",2
50003,"animals",12,"panther",23.214,3.5,0,"LEA",2
50003,"animals",13,"leopard",24.414,1.2,0,"LEA",2
50003,"animals",14,"lion",26.014,1.6,1,"LEA",2
50003,"animals",15,"tiger",27.414,1.4,0,"LEA",2
50003,"animals",16,"bear",28.714,1.3,0,"LEA",2
50003,"animals",17,"koala",32.514,3.8,1,"LEA",2
50003,"animals",18,"kangaroo",34.414,1.9,0,"LEA",2
50003,"animals",19,"dingo",36.214,1.8,0,"LEA",2
50003,"animals",20,"elephant",41.014,4.8,0,"LEA",2
50003,"animals",21,"zebra",42.414,1.4,0,"LEA",2
50003,"animals",22,"antelope",43.914,1.5,0,"LEA",2
50003,"animals",23,"gazelle",46.714,2.8,0,"LEA",2
50003,"animals",24,"giraffe",48.214,1.5,0,"LEA",2
50003,"animals",25,"whale",50.514,2.3,1,"LEA",2
50003,"animals",26,"fish",52.414,1.9,0,"LEA",2
50003,"animals",27,"dolphin",53.814,1.4,0,"LEA",2
50003,"animals",28,"shark",55.214,1.4,0,"LEA",2
50003,"animals",29,"polar_bear",59.314,4.1,1,"LEA",2
50003,"animals",30,"penguin",60.814,1.5,0,"LEA",2
50003,"animals",31,"lemur",66.714,5.9,1,"LEA",2
50003,"animals",32,"gorilla",69.814,3.09999999999999,0,"LEA",2
50003,"animals",33,"chimpanzee",72.014,2.2,0,"LEA",2
50003,"animals",34,"orangutan",75.614,3.60000000000001,0,"LEA",2
50003,"animals",35,"human",82.014,6.39999999999999,0,"LEA",2
50003,"animals",36,"clam",85.814,3.8,1,"LEA",2
50003,"animals",37,"shrimp",88.014,2.2,0,"LEA",2
50003,"animals",38,"lobster",89.414,1.40000000000001,0,"LEA",2
50003,"animals",39,"crab",91.114,1.7,0,"LEA",2
50003,"animals",40,"snail",99.214,8.09999999999999,0,"LEA",2
50003,"animals",41,"snake",101.814,2.59999999999999,0,"LEA",2
50003,"animals",42,"manta_ray",106.314,4.5,0,"LEA",2
50003,"animals",43,"gecko",114.814,8.5,0,"LEA",2
50003,"animals",44,"swan",117.814,3,0,"LEA",2
50003,"animals",45,"duck",119.514,1.7,0,"LEA",2
50003,"animals",46,"robin",122.514,3,0,"LEA",2
50003,"animals",47,"woodpecker",125.114,2.60000000000001,1,"LEA",2
50003,"animals",48,"eagle",127.614,2.5,0,"LEA",2
50003,"animals",49,"hawk",130.114,2.5,0,"LEA",2
50003,"animals",50,"falcon",130.414,0.299999999999983,0,"LEA",2
50003,"animals",51,"hippo",155.514,25.1,0,"LEA",2
50003,"animals",52,"weasel",161.114,5.59999999999999,1,"LEA",2
50003,"animals",53,"otter",162.114,1,0,"LEA",2
50003,"animals",54,"beaver",164.814,2.69999999999999,0,"LEA",2
50003,"animals",55,"rat",168.314,3.5,0,"LEA",2
50003,"animals",56,"squirrel",175.814,7.5,0,"LEA",2
50003,"animals",57,"chipmunk",177.114,1.30000000000001,0,"LEA",2
50007,"animals",1,"elephant",4.911,4.911,2,"LEA",2
50007,"animals",2,"giraffe",6.511,1.6,0,"LEA",2
50007,"animals",3,"cat",8.711,2.2,1,"LEA",2
50007,"animals",4,"bird",11.611,2.9,0,"LEA",2
50007,"animals",5,"dog",14.011,2.4,0,"LEA",2
50007,"animals",6,"alligator",16.711,2.7,1,"LEA",2
50007,"animals",7,"turtle",19.511,2.8,0,"LEA",2
50007,"animals",8,"zebra",22.211,2.7,1,"LEA",2
50007,"animals",9,"horse",24.911,2.7,0,"LEA",2
50007,"animals",10,"fish",28.111,3.2,1,"LEA",2
50007,"animals",11,"dolphin",30.811,2.7,0,"LEA",2
50007,"animals",12,"octopus",34.211,3.4,0,"LEA",2
50007,"animals",13,"shark",37.311,3.1,0,"LEA",2
50007,"animals",14,"stingray",42.411,5.1,0,"LEA",2
50007,"animals",15,"starfish",45.911,3.5,0,"LEA",2
50007,"animals",16,"clam",50.511,4.6,0,"LEA",2
50007,"animals",17,"sheep",54.711,4.2,1,"LEA",2
50007,"animals",18,"horse",58.811,4.1,0,"LEA",2
50007,"animals",19,"chicken",61.211,2.4,0,"LEA",2
50007,"animals",20,"pig",64.411,3.2,0,"LEA",2
50007,"animals",21,"cow",68.211,3.8,1,"LEA",2
50007,"animals",22,"yak",75.911,7.7,1,"LEA",2
50007,"animals",23,"lizard",79.711,3.8,1,"LEA",2
50007,"animals",24,"guinea_pig",83.511,3.8,1,"LEA",2
50007,"animals",25,"frog",88.111,4.60000000000001,1,"LEA",2
50007,"animals",26,"bug",92.411,4.3,0,"LEA",2
50007,"animals",27,"zebra",102.211,9.8,1,"LEA",2
50007,"animals",28,"snake",106.611,4.40000000000001,1,"LEA",2
50007,"animals",29,"rat",110.811,4.2,0,"LEA",2
50007,"animals",30,"butterfly",113.811,3,1,"LEA",2
50007,"animals",31,"bee",118.511,4.69999999999999,0,"LEA",2
50007,"animals",32,"pufferfish",126.511,8,1,"LEA",2
50007,"animals",33,"beaver",130.211,3.70000000000002,1,"LEA",2
50007,"animals",34,"possum",133.411,3.19999999999999,1,"LEA",2
50007,"animals",35,"squirrel",139.911,6.5,0,"LEA",2
50007,"animals",36,"raccoon",143.211,3.30000000000001,0,"LEA",2
50007,"animals",37,"bunny",148.411,5.19999999999999,0,"LEA",2
50007,"animals",38,"salamander",156.511,8.09999999999999,1,"LEA",2
50007,"animals",39,"spider",160.811,4.30000000000001,1,"LEA",2
50007,"animals",40,"kangaroo",167.611,6.79999999999998,1,"LEA",2
50007,"animals",41,"koala_bear",172.311,4.70000000000002,0,"LEA",2
50007,"animals",42,"polar_bear",176.411,4.09999999999999,0,"LEA",2
50007,"animals",43,"armadillo",180.311,3.90000000000001,1,"LEA",2
50008,"animals",1,"aardvark",5.818,5.818,2,"LEA",2
50008,"animals",2,"bunny",7.318,1.5,0,"LEA",2
50008,"animals",3,"cat",8.518,1.2,0,"LEA",2
50008,"animals",4,"dog",9.818,1.3,0,"LEA",2
50008,"animals",5,"elephant",11.318,1.5,1,"LEA",2
50008,"animals",6,"rat",18.918,7.6,0,"LEA",2
50008,"animals",7,"mouse",19.918,1,1,"LEA",2
50008,"animals",8,"marmoset",24.918,5,1,"LEA",2
50008,"animals",9,"bushbaby",28.318,3.4,1,"LEA",2
50008,"animals",10,"snake",35.818,7.5,1,"LEA",2
50008,"animals",11,"donkey",38.518,2.7,1,"LEA",2
50008,"animals",12,"mammoth",41.018,2.5,0,"LEA",2
50008,"animals",13,"elephant",44.318,3.3,1,"LEA",2
50008,"animals",14,"rhino",46.118,1.8,1,"LEA",2
50008,"animals",15,"tiger",48.618,2.5,0,"LEA",2
50008,"animals",16,"lion",49.518,0.899999999999999,1,"LEA",2
50008,"animals",17,"antelope",52.218,2.7,1,"LEA",2
50008,"animals",18,"zebra",56.118,3.9,1,"LEA",2
50008,"animals",19,"horse",68.718,12.6,0,"LEA",2
50008,"animals",20,"pig",81.018,12.3,0,"LEA",2
50008,"animals",21,"chicken",81.618,0.599999999999994,0,"LEA",2
50008,"animals",22,"duck",83.818,2.2,0,"LEA",2
50008,"animals",23,"turkey",84.718,0.900000000000006,0,"LEA",2
50008,"animals",24,"cow",92.318,7.59999999999999,1,"LEA",2
50008,"animals",25,"buffalo",96.118,3.8,1,"LEA",2
50008,"animals",26,"goose",99.418,3.30000000000001,0,"LEA",2
50008,"animals",27,"duck",102.518,3.09999999999999,1,"LEA",2
50008,"animals",28,"skunk",109.618,7.09999999999999,1,"LEA",2
50008,"animals",29,"squirrel",113.718,4.10000000000001,0,"LEA",2
50008,"animals",30,"chipmunk",115.618,1.89999999999999,1,"LEA",2
50008,"animals",31,"bird",120.218,4.60000000000001,1,"LEA",2
50008,"animals",32,"turtle",126.718,6.5,0,"LEA",2
50008,"animals",33,"tortoise",127.518,0.799999999999997,1,"LEA",2
50008,"animals",34,"alligator",131.318,3.80000000000001,0,"LEA",2
50008,"animals",35,"crocodile",133.018,1.69999999999999,1,"LEA",2
50008,"animals",36,"fish",139.718,6.69999999999999,0,"LEA",2
50008,"animals",37,"shark",142.218,2.5,0,"LEA",2
50008,"animals",38,"whale",145.618,3.40000000000001,0,"LEA",2
50008,"animals",39,"dolphin",148.118,2.5,1,"LEA",2
50008,"animals",40,"chimpanzee",155.818,7.70000000000002,0,"LEA",2
50008,"animals",41,"gorilla",157.618,1.79999999999998,0,"LEA",2
50008,"animals",42,"monkey",161.218,3.59999999999999,1,"LEA",2
50010,"animals",1,"snake",2.151,2.151,2,"LEA",2
50010,"animals",2,"giraffe",3.251,1.1,1,"LEA",2
50010,"animals",3,"bearded_dragon",5.651,2.4,1,"LEA",2
50010,"animals",4,"dog",7.151,1.5,1,"LEA",2
50010,"animals",5,"cat",8.451,1.3,0,"LEA",2
50010,"animals",6,"snail",10.551,2.1,1,"LEA",2
50010,"animals",7,"fish",12.151,1.6,1,"LEA",2
50010,"animals",8,"salmon",15.051,2.9,0,"LEA",2
50010,"animals",9,"lion",16.451,1.4,1,"LEA",2
50010,"animals",10,"tiger",17.751,1.3,0,"LEA",2
50010,"animals",11,"cheetah",19.151,1.4,0,"LEA",2
50010,"animals",12,"elephant",20.651,1.5,1,"LEA",2
50010,"animals",13,"rhino",22.151,1.5,1,"LEA",2
50010,"animals",14,"moose",24.051,1.9,1,"LEA",2
50010,"animals",15,"deer",25.451,1.4,0,"LEA",2
50010,"animals",16,"bird",27.751,2.3,1,"LEA",2
50010,"animals",17,"eagle",29.651,1.9,0,"LEA",2
50010,"animals",18,"salmon",31.851,2.2,1,"LEA",2
50010,"animals",19,"squirrel",38.351,6.5,1,"LEA",2
50010,"animals",20,"leopard",41.851,3.5,1,"LEA",2
50010,"animals",21,"lemur",44.651,2.8,1,"LEA",2
50010,"animals",22,"monkey",46.151,1.5,1,"LEA",2
50010,"animals",23,"gorilla",47.751,1.59999999999999,0,"LEA",2
50010,"animals",24,"chimpanzee",50.251,2.5,0,"LEA",2
50010,"animals",25,"bear",56.451,6.2,1,"LEA",2
50010,"animals",26,"camel",60.451,4,1,"LEA",2
50010,"animals",27,"horse",62.251,1.8,0,"LEA",2
50010,"animals",28,"donkey",64.151,1.9,0,"LEA",2
50010,"animals",29,"cow",70.351,6.2,1,"LEA",2
50010,"animals",30,"pig",71.951,1.59999999999999,0,"LEA",2
50010,"animals",31,"chicken",73.651,1.7,0,"LEA",2
50010,"animals",32,"rat",84.551,10.9,1,"LEA",2
50010,"animals",33,"raccoon",93.151,8.59999999999999,0,"LEA",2
50010,"animals",34,"porcupine",94.451,1.3,1,"LEA",2
50010,"animals",35,"hamster",100.051,5.60000000000001,1,"LEA",2
50010,"animals",36,"ferret",105.651,5.59999999999999,0,"LEA",2
50010,"animals",37,"sea_otter",107.351,1.7,1,"LEA",2
50010,"animals",38,"sea_lion",108.851,1.5,0,"LEA",2
50010,"animals",39,"polar_bear",111.451,2.59999999999999,1,"LEA",2
50010,"animals",40,"penguin",115.551,4.10000000000001,0,"LEA",2
50010,"animals",41,"fox",121.751,6.2,1,"LEA",2
50010,"animals",42,"caribou",129.551,7.79999999999998,1,"LEA",2
50010,"animals",43,"crocodile",170.351,40.8,1,"LEA",2
50010,"animals",44,"alligator",171.951,1.59999999999999,0,"LEA",2
50010,"animals",45,"goat",179.451,7.5,1,"LEA",2
50012,"animals",1,"dog",3.486,3.486,2,"LEA",2
50012,"animals",2,"labrador",4.986,1.5,0,"LEA",2
50012,"animals",3,"golden_retriever",6.786,1.8,0,"LEA",2
50012,"animals",4,"terrier",9.386,2.6,0,"LEA",2
50012,"animals",5,"boxer",11.386,2,0,"LEA",2
50012,"animals",6,"pug",13.886,2.5,0,"LEA",2
50012,"animals",7,"chihuahua",15.786,1.9,0,"LEA",2
50012,"animals",8,"cat",20.486,4.7,1,"LEA",2
50012,"animals",9,"tiger",22.686,2.2,0,"LEA",2
50012,"animals",10,"lion",24.886,2.2,0,"LEA",2
50012,"animals",11,"elephant",27.486,2.6,1,"LEA",2
50012,"animals",12,"cheetah",30.686,3.2,1,"LEA",2
50012,"animals",13,"zebra",33.086,2.4,1,"LEA",2
50012,"animals",14,"horse",35.686,2.6,0,"LEA",2
50012,"animals",15,"coyote",44.786,9.1,1,"LEA",2
50012,"animals",16,"wolf",46.886,2.1,0,"LEA",2
50012,"animals",17,"husky",48.886,2,0,"LEA",2
50012,"animals",18,"german_shepherd",50.986,2.09999999999999,0,"LEA",2
50012,"animals",19,"bird",54.286,3.3,1,"LEA",2
50012,"animals",20,"parakeet",56.486,2.2,0,"LEA",2
50012,"animals",21,"parrot",62.286,5.8,0,"LEA",2
50012,"animals",22,"seagull",66.186,3.90000000000001,0,"LEA",2
50012,"animals",23,"chicken",70.286,4.09999999999999,1,"LEA",2
50012,"animals",24,"cow",73.186,2.90000000000001,0,"LEA",2
50012,"animals",25,"pig",75.486,2.3,0,"LEA",2
50012,"animals",26,"goat",77.686,2.2,1,"LEA",2
50012,"animals",27,"antelope",80.186,2.5,1,"LEA",2
50012,"animals",28,"kangaroo",82.586,2.39999999999999,1,"LEA",2
50012,"animals",29,"corgi",89.986,7.40000000000001,1,"LEA",2
50012,"animals",30,"koala",93.986,4,1,"LEA",2
50012,"animals",31,"panda",96.186,2.2,0,"LEA",2
50012,"animals",32,"black_bear",99.486,3.3,0,"LEA",2
50012,"animals",33,"polar_bear",101.986,2.5,0,"LEA",2
50012,"animals",34,"brown_bear",104.486,2.5,0,"LEA",2
50012,"animals",35,"walrus",106.786,2.3,1,"LEA",2
50012,"animals",36,"seal",109.086,2.3,0,"LEA",2
50012,"animals",37,"giraffe",111.286,2.2,1,"LEA",2
50012,"animals",38,"dolphin",115.286,4,1,"LEA",2
50012,"animals",39,"whale",117.786,2.5,0,"LEA",2
50012,"animals",40,"alligator",125.886,8.09999999999999,1,"LEA",2
50012,"animals",41,"lizard",132.386,6.5,0,"LEA",2
50012,"animals",42,"snake",134.586,2.20000000000002,0,"LEA",2
50012,"animals",43,"turtle",137.186,2.59999999999999,0,"LEA",2
50012,"animals",44,"penguin",148.286,11.1,1,"LEA",2
50012,"animals",45,"crow",162.186,13.9,1,"LEA",2
50012,"animals",46,"turkey",165.786,3.59999999999999,0,"LEA",2
50012,"animals",47,"vole",172.686,6.90000000000001,1,"LEA",2
50013,"animals",1,"deer",3.094,3.094,2,"LEA",2
50013,"animals",2,"lion",6.694,3.6,1,"LEA",2
50013,"animals",3,"tiger",10.694,4,0,"LEA",2
50013,"animals",4,"liger",14.994,4.3,0,"LEA",2
50013,"animals",5,"crocodile",19.794,4.8,1,"LEA",2
50013,"animals",6,"alligator",24.994,5.2,0,"LEA",2
50013,"animals",7,"aardvark",30.494,5.5,1,"LEA",2
50013,"animals",8,"bear",34.994,4.5,1,"LEA",2
50013,"animals",9,"human",39.994,5,1,"LEA",2
50013,"animals",10,"bird",45.394,5.4,1,"LEA",2
50013,"animals",11,"pterodactyl",50.794,5.4,1,"LEA",2
50013,"animals",12,"allosaurus",56.694,5.90000000000001,0,"LEA",2
50013,"animals",13,"tyrannosaurus_rex",62.394,5.7,0,"LEA",2
50013,"animals",14,"stegosaurus",68.894,6.50000000000001,0,"LEA",2
50013,"animals",15,"ant",74.494,5.59999999999999,1,"LEA",2
50013,"animals",16,"plankton",82.194,7.7,1,"LEA",2
50013,"animals",17,"fish",87.594,5.39999999999999,0,"LEA",2
50013,"animals",18,"dolphin",92.394,4.80000000000001,0,"LEA",2
50013,"animals",19,"orca",97.494,5.09999999999999,0,"LEA",2
50013,"animals",20,"venus_flytrap",105.894,8.40000000000001,1,"LEA",2
50013,"animals",21,"turtle",110.794,4.89999999999999,1,"LEA",2
50013,"animals",22,"frog",114.894,4.10000000000001,0,"LEA",2
50013,"animals",23,"platypus",119.694,4.8,0,"LEA",2
50013,"animals",24,"muskrat",125.594,5.89999999999999,0,"LEA",2
50013,"animals",25,"stingray",130.394,4.80000000000001,0,"LEA",2
50013,"animals",26,"manta_ray",135.994,5.59999999999999,0,"LEA",2
50013,"animals",27,"barracuda",141.894,5.90000000000001,0,"LEA",2
50013,"animals",28,"spider",147.894,6,1,"LEA",2
50013,"animals",29,"monkey",154.794,6.90000000000001,1,"LEA",2
50013,"animals",30,"chimpanzee",160.494,5.69999999999999,0,"LEA",2
50013,"animals",31,"baboon",167.394,6.90000000000001,0,"LEA",2
50013,"animals",32,"flying_squirrel",173.594,6.19999999999999,1,"LEA",2
50013,"animals",33,"rodent",180.094,6.5,0,"LEA",2
50014,"animals",1,"horse",1.59,1.59,2,"LEA",2
50014,"animals",2,"cow",2.49,0.9,0,"LEA",2
50014,"animals",3,"calf",3.39,0.9,0,"LEA",2
50014,"animals",4,"heifer",4.09,0.7,0,"LEA",2
50014,"animals",5,"holstein_cow",6.79,2.7,0,"LEA",2
50014,"animals",6,"jersey_cow",7.99,1.2,0,"LEA",2
50014,"animals",7,"lamb",10.09,2.1,0,"LEA",2
50014,"animals",8,"goat",10.89,0.800000000000001,0,"LEA",2
50014,"animals",9,"koala",13.39,2.5,1,"LEA",2
50014,"animals",10,"kangaroo",14.19,0.799999999999999,0,"LEA",2
50014,"animals",11,"wallaby",16.29,2.1,0,"LEA",2
50014,"animals",12,"horse",17.59,1.3,1,"LEA",2
50014,"animals",13,"elk",19.59,2,0,"LEA",2
50014,"animals",14,"deer",20.39,0.800000000000001,0,"LEA",2
50014,"animals",15,"dog",24.09,3.7,1,"LEA",2
50014,"animals",16,"rottweiler",25.19,1.1,0,"LEA",2
50014,"animals",17,"mutt",29.29,4.1,0,"LEA",2
50014,"animals",18,"cat",30.79,1.5,0,"LEA",2
50014,"animals",19,"siamese_cat",32.09,1.3,0,"LEA",2
50014,"animals",20,"tabby_cat",34.09,2,0,"LEA",2
50014,"animals",21,"mouse",37.39,3.3,1,"LEA",2
50014,"animals",22,"mole",38.29,0.899999999999999,0,"LEA",2
50014,"animals",23,"vole",39.19,0.899999999999999,0,"LEA",2
50014,"animals",24,"groundhog",40.09,0.900000000000006,0,"LEA",2
50014,"animals",25,"gerbil",42.29,2.2,0,"LEA",2
50014,"animals",26,"guinea_pig",43.69,1.4,0,"LEA",2
50014,"animals",27,"caterpillar",46.89,3.2,1,"LEA",2
50014,"animals",28,"butterfly",47.69,0.799999999999997,0,"LEA",2
50014,"animals",29,"fly",49.29,1.6,0,"LEA",2
50014,"animals",30,"bee",51.29,2,0,"LEA",2
50014,"animals",31,"yellow_jacket",54.39,3.1,0,"LEA",2
50014,"animals",32,"wasp",55.69,1.3,0,"LEA",2
50014,"animals",33,"dragonfly",59.29,3.6,0,"LEA",2
50014,"animals",34,"weevil",62.49,3.2,0,"LEA",2
50014,"animals",35,"cockroach",64.29,1.8,0,"LEA",2
50014,"animals",36,"carpenter_ant",66.69,2.39999999999999,0,"LEA",2
50014,"animals",37,"termite",67.99,1.3,0,"LEA",2
50014,"animals",38,"snake",73.59,5.60000000000001,1,"LEA",2
50014,"animals",39,"reptile",75.79,2.2,0,"LEA",2
50014,"animals",40,"amphibian",76.49,0.699999999999989,0,"LEA",2
50014,"animals",41,"frog",77.29,0.800000000000011,0,"LEA",2
50014,"animals",42,"tree_frog",79.29,2,0,"LEA",2
50014,"animals",43,"komodo_dragon",86.49,7.19999999999999,0,"LEA",2
50014,"animals",44,"lizard",90.09,3.60000000000001,0,"LEA",2
50014,"animals",45,"dinosaur",95.19,5.09999999999999,0,"LEA",2
50014,"animals",46,"bird",100.39,5.2,1,"LEA",2
50014,"animals",47,"crane",101.39,1,0,"LEA",2
50014,"animals",48,"pelican",102.89,1.5,0,"LEA",2
50014,"animals",49,"robin",104.69,1.8,0,"LEA",2
50014,"animals",50,"cardinal",105.39,0.700000000000003,0,"LEA",2
50014,"animals",51,"raccoon",112.99,7.59999999999999,1,"LEA",2
50014,"animals",52,"possum",115.09,2.10000000000001,0,"LEA",2
50014,"animals",53,"opossum",116.09,1,0,"LEA",2
50014,"animals",54,"rabbit",121.79,5.7,0,"LEA",2
